path,r_1,r_1_angles,r_2,r_2_angles,r_2_nfev,r_3,r_3_angles,r_3_nfev,r_4,r_4_angles,r_4_nfev,r_5,r_5_angles,r_5_nfev,r_6,r_6_angles,r_6_nfev
graphs/new/nodes_10/depth_3//19.gml,0.8381419436009265,[ 1.07150685  2.25808478  0.87670235  2.85200136  0.0277177  -1.13153848 -0.99995161  3.10156157  0.53795221 -1.58725439 -2.63756724  1.42890002  2.20760779 -0.68124336  1.88018059 -2.86164578],0.8381419436009265,[ 1.07150685  2.25808478  0.87670235  2.85200136  0.0277177  -1.13153848 -0.99995161  3.10156157  0.53795221 -1.58725439 -2.63756724  1.42890002  2.20760779 -0.68124336  1.88018059 -2.86164578],1836,0.8381419436009265,[ 1.07150685  2.25808478  0.87670235  2.85200136  0.0277177  -1.13153848 -0.99995161  3.10156157  0.53795221 -1.58725439 -2.63756724  1.42890002  2.20760779 -0.68124336  1.88018059 -2.86164578],1853,0.8381419436009265,[ 1.07150685  2.25808478  0.87670235  2.85200136  0.0277177  -1.13153848 -0.99995161  3.10156157  0.53795221 -1.58725439 -2.63756724  1.42890002  2.20760779 -0.68124336  1.88018059 -2.86164578],3162,0.8381419436009265,[ 1.07150685  2.25808478  0.87670235  2.85200136  0.0277177  -1.13153848 -0.99995161  3.10156157  0.53795221 -1.58725439 -2.63756724  1.42890002  2.20760779 -0.68124336  1.88018059 -2.86164578],1156,0.8381419436009265,[ 1.07150685  2.25808478  0.87670235  2.85200136  0.0277177  -1.13153848 -0.99995161  3.10156157  0.53795221 -1.58725439 -2.63756724  1.42890002  2.20760779 -0.68124336  1.88018059 -2.86164578],969
graphs/new/nodes_10/depth_3//20.gml,0.8091856389030124,[ 2.91099945  2.91163285 -2.76746298  1.92596283  1.14018355  0.25137219  2.88530277 -0.90271454  1.12050666 -0.12845013 -2.95895759  2.23799155  0.11213883  2.85282056  0.30876724  2.92753637],0.8091856389030124,[ 2.91099945  2.91163285 -2.76746298  1.92596283  1.14018355  0.25137219  2.88530277 -0.90271454  1.12050666 -0.12845013 -2.95895759  2.23799155  0.11213883  2.85282056  0.30876724  2.92753637],1564,0.8091856389030124,[ 2.91099945  2.91163285 -2.76746298  1.92596283  1.14018355  0.25137219  2.88530277 -0.90271454  1.12050666 -0.12845013 -2.95895759  2.23799155  0.11213883  2.85282056  0.30876724  2.92753637],1581,0.8091856389030124,[ 2.91099945  2.91163285 -2.76746298  1.92596283  1.14018355  0.25137219  2.88530277 -0.90271454  1.12050666 -0.12845013 -2.95895759  2.23799155  0.11213883  2.85282056  0.30876724  2.92753637],1870,0.8472307217094487,[-0.91763766 -2.3359857  -0.31935892  3.08027706  2.21584267  3.16143975 -2.27000777 -1.50079258 -1.19581915  0.80592138  0.77437562  2.17288507 -1.30058383  1.18169393 -1.65514464 -2.29506272],2278,0.9547271759858984,[ 1.76555887  3.26282796 -2.06504278  1.40151727  0.08099963 -2.21811288  0.04109247 -1.89091439 -1.86942387 -1.62496107 -2.32227897  1.54414493 -2.52140463  0.19689589 -0.39517509  0.15109879],4250
graphs/new/nodes_10/depth_3//21.gml,0.9689126221474332,[ 3.00231022 -1.00724571 -3.40649231 -2.696344   -1.65446177  3.18084735  1.34878031  0.3573324  -2.52912983  3.12625824 -2.63132367 -0.00452935  1.68242458 -2.85084609  2.75201385  3.30144406],0.9689126221474332,[ 3.00231022 -1.00724571 -3.40649231 -2.696344   -1.65446177  3.18084735  1.34878031  0.3573324  -2.52912983  3.12625824 -2.63132367 -0.00452935  1.68242458 -2.85084609  2.75201385  3.30144406],1428,0.9689126221474332,[ 3.00231022 -1.00724571 -3.40649231 -2.696344   -1.65446177  3.18084735  1.34878031  0.3573324  -2.52912983  3.12625824 -2.63132367 -0.00452935  1.68242458 -2.85084609  2.75201385  3.30144406],6375,0.9689126221474332,[ 3.00231022 -1.00724571 -3.40649231 -2.696344   -1.65446177  3.18084735  1.34878031  0.3573324  -2.52912983  3.12625824 -2.63132367 -0.00452935  1.68242458 -2.85084609  2.75201385  3.30144406],2278,0.9689126221474332,[ 3.00231022 -1.00724571 -3.40649231 -2.696344   -1.65446177  3.18084735  1.34878031  0.3573324  -2.52912983  3.12625824 -2.63132367 -0.00452935  1.68242458 -2.85084609  2.75201385  3.30144406],1513,0.9689126221474332,[ 3.00231022 -1.00724571 -3.40649231 -2.696344   -1.65446177  3.18084735  1.34878031  0.3573324  -2.52912983  3.12625824 -2.63132367 -0.00452935  1.68242458 -2.85084609  2.75201385  3.30144406],1734
graphs/new/nodes_10/depth_3//22.gml,0.7726081616890407,[ 2.22294312  0.6491036  -2.49775215  0.960837    1.93916215  2.50275041  1.55721539 -1.93652635 -0.24625899  2.50475486 -0.82554374  1.2929046  -2.08128902 -2.51976432 -0.23096738 -1.72168495],0.9699517510083224,[-0.09784412 -2.69335343  2.86834065  2.58427912  0.72524861 -1.56827905  2.45654713 -2.16397546  2.79690713 -1.32332642  2.81801333 -1.36380799 -0.82275605 -3.08870246 -2.6948942   3.28302142],3349,0.9699517510083224,[-0.09784412 -2.69335343  2.86834065  2.58427912  0.72524861 -1.56827905  2.45654713 -2.16397546  2.79690713 -1.32332642  2.81801333 -1.36380799 -0.82275605 -3.08870246 -2.6948942   3.28302142],884,0.9699517510083224,[-0.09784412 -2.69335343  2.86834065  2.58427912  0.72524861 -1.56827905  2.45654713 -2.16397546  2.79690713 -1.32332642  2.81801333 -1.36380799 -0.82275605 -3.08870246 -2.6948942   3.28302142],1173,0.9699517510083224,[-0.09784412 -2.69335343  2.86834065  2.58427912  0.72524861 -1.56827905  2.45654713 -2.16397546  2.79690713 -1.32332642  2.81801333 -1.36380799 -0.82275605 -3.08870246 -2.6948942   3.28302142],799,0.9699517510083224,[-0.09784412 -2.69335343  2.86834065  2.58427912  0.72524861 -1.56827905  2.45654713 -2.16397546  2.79690713 -1.32332642  2.81801333 -1.36380799 -0.82275605 -3.08870246 -2.6948942   3.28302142],1275
graphs/new/nodes_10/depth_3//23.gml,0.8710349170142689,[ 1.61481216 -0.21495704  0.55308277 -1.60219299  2.77851111 -1.43364509  1.13984662  0.94559103  0.07282168 -3.79573694 -2.69545904 -1.82059456  1.61623645 -0.06122539  3.06474169  1.59215515],0.8710349170142689,[ 1.61481216 -0.21495704  0.55308277 -1.60219299  2.77851111 -1.43364509  1.13984662  0.94559103  0.07282168 -3.79573694 -2.69545904 -1.82059456  1.61623645 -0.06122539  3.06474169  1.59215515],1309,0.952689737775993,[ 0.11732099  2.56444603  0.32373124 -0.08142823 -0.40527987  1.98845864 -0.27404737 -1.18180408 -0.34311469 -0.48271165  0.05147473  3.96778336  2.71036305 -0.58923742 -3.11343222  0.74803969],3587,0.952689737775993,[ 0.11732099  2.56444603  0.32373124 -0.08142823 -0.40527987  1.98845864 -0.27404737 -1.18180408 -0.34311469 -0.48271165  0.05147473  3.96778336  2.71036305 -0.58923742 -3.11343222  0.74803969],2703,0.952689737775993,[ 0.11732099  2.56444603  0.32373124 -0.08142823 -0.40527987  1.98845864 -0.27404737 -1.18180408 -0.34311469 -0.48271165  0.05147473  3.96778336  2.71036305 -0.58923742 -3.11343222  0.74803969],2210,0.952689737775993,[ 0.11732099  2.56444603  0.32373124 -0.08142823 -0.40527987  1.98845864 -0.27404737 -1.18180408 -0.34311469 -0.48271165  0.05147473  3.96778336  2.71036305 -0.58923742 -3.11343222  0.74803969],4284
graphs/new/nodes_10/depth_3//24.gml,0.9021158771814765,[-1.42843636 -4.64976254 -1.90099212 -1.45672112 -1.09540213  1.52317536 -0.67551761  1.55675114 -0.91072483  2.04547953 -0.06070725  0.67966218 -2.6664941  -2.52442634 -3.18353256  2.32351006],0.9021158771814765,[-1.42843636 -4.64976254 -1.90099212 -1.45672112 -1.09540213  1.52317536 -0.67551761  1.55675114 -0.91072483  2.04547953 -0.06070725  0.67966218 -2.6664941  -2.52442634 -3.18353256  2.32351006],2805,0.9021158771814765,[-1.42843636 -4.64976254 -1.90099212 -1.45672112 -1.09540213  1.52317536 -0.67551761  1.55675114 -0.91072483  2.04547953 -0.06070725  0.67966218 -2.6664941  -2.52442634 -3.18353256  2.32351006],1768,0.9021158771814765,[-1.42843636 -4.64976254 -1.90099212 -1.45672112 -1.09540213  1.52317536 -0.67551761  1.55675114 -0.91072483  2.04547953 -0.06070725  0.67966218 -2.6664941  -2.52442634 -3.18353256  2.32351006],1445,0.9021158771814765,[-1.42843636 -4.64976254 -1.90099212 -1.45672112 -1.09540213  1.52317536 -0.67551761  1.55675114 -0.91072483  2.04547953 -0.06070725  0.67966218 -2.6664941  -2.52442634 -3.18353256  2.32351006],1615,0.9021158771814765,[-1.42843636 -4.64976254 -1.90099212 -1.45672112 -1.09540213  1.52317536 -0.67551761  1.55675114 -0.91072483  2.04547953 -0.06070725  0.67966218 -2.6664941  -2.52442634 -3.18353256  2.32351006],1394
graphs/new/nodes_10/depth_3//25.gml,0.9596907331756016,[ 0.21259698  3.46530343 -1.48783418  0.55122561  0.00826485 -0.55954447 -1.72241764 -0.86405565  0.33324116  2.77885866 -2.39533341  1.54048405 -0.4283366  -1.72280273  2.70032917 -3.05220848],0.963739703384582,[-1.554841    3.05969698  1.73451903 -1.13221046 -0.04966885  2.18998144 -1.13437825 -1.58499891 -0.47642072 -1.59079263 -1.14136488  0.54844733 -0.04722226 -2.46884681 -2.70037399 -0.14590774],2442,0.963739703384582,[-1.554841    3.05969698  1.73451903 -1.13221046 -0.04966885  2.18998144 -1.13437825 -1.58499891 -0.47642072 -1.59079263 -1.14136488  0.54844733 -0.04722226 -2.46884681 -2.70037399 -0.14590774],1326,0.969668669370199,[ 3.01741223 -1.03552646 -1.84891407 -1.58872639  1.5692625  -1.45740477 -2.7733379   4.37912641  0.31603433 -1.95790094  0.29176644  3.04386608 -0.38999245  0.21947268 -0.46481261 -1.47831722],4403,0.969668669370199,[ 3.01741223 -1.03552646 -1.84891407 -1.58872639  1.5692625  -1.45740477 -2.7733379   4.37912641  0.31603433 -1.95790094  0.29176644  3.04386608 -0.38999245  0.21947268 -0.46481261 -1.47831722],1683,0.969668669370199,[ 3.01741223 -1.03552646 -1.84891407 -1.58872639  1.5692625  -1.45740477 -2.7733379   4.37912641  0.31603433 -1.95790094  0.29176644  3.04386608 -0.38999245  0.21947268 -0.46481261 -1.47831722],935
graphs/new/nodes_10/depth_3//26.gml,0.8759561706402654,[ 0.27472685 -1.13658982 -0.95090842 -3.16404484 -0.69375984 -2.34793125 -2.63529038  0.64159077  1.56755289  1.30417189  0.02473468 -0.49834429  2.09901638 -1.61464629  2.58393524 -3.03268426],0.8759561706402654,[ 0.27472685 -1.13658982 -0.95090842 -3.16404484 -0.69375984 -2.34793125 -2.63529038  0.64159077  1.56755289  1.30417189  0.02473468 -0.49834429  2.09901638 -1.61464629  2.58393524 -3.03268426],816,0.9083988608648648,[-0.16111206 -2.27374943 -3.10313556 -0.61719298  1.54939307 -1.40561369 -2.46073366  1.56429547 -0.64944339  2.9883591   2.95147523 -1.60939606  2.25666729  2.10981065  3.08135513 -0.78719886],2329,0.9083988608648648,[-0.16111206 -2.27374943 -3.10313556 -0.61719298  1.54939307 -1.40561369 -2.46073366  1.56429547 -0.64944339  2.9883591   2.95147523 -1.60939606  2.25666729  2.10981065  3.08135513 -0.78719886],1394,0.9083988608648648,[-0.16111206 -2.27374943 -3.10313556 -0.61719298  1.54939307 -1.40561369 -2.46073366  1.56429547 -0.64944339  2.9883591   2.95147523 -1.60939606  2.25666729  2.10981065  3.08135513 -0.78719886],1445,0.9083988608648648,[-0.16111206 -2.27374943 -3.10313556 -0.61719298  1.54939307 -1.40561369 -2.46073366  1.56429547 -0.64944339  2.9883591   2.95147523 -1.60939606  2.25666729  2.10981065  3.08135513 -0.78719886],646
graphs/new/nodes_10/depth_3//27.gml,0.7591823998634813,[-2.85675828  2.18059261 -2.83047397  0.59520003  1.24034676 -1.76714804  1.27586155  1.82096638  1.49910177  0.19969271  1.46334751  2.58784041  0.07290551  0.3004825  -1.99896248  1.06650219],0.7591823998634813,[-2.85675828  2.18059261 -2.83047397  0.59520003  1.24034676 -1.76714804  1.27586155  1.82096638  1.49910177  0.19969271  1.46334751  2.58784041  0.07290551  0.3004825  -1.99896248  1.06650219],1003,0.9352215432770956,[ 2.94013375  0.12171158  1.58907693  1.40098022  0.01920322 -1.39736564 -1.11957295  2.05798819 -0.08399238  0.64866534 -2.22509848 -1.95428072  0.00681303  1.90134778  2.65858575 -3.32975286],1989,0.9352215432770956,[ 2.94013375  0.12171158  1.58907693  1.40098022  0.01920322 -1.39736564 -1.11957295  2.05798819 -0.08399238  0.64866534 -2.22509848 -1.95428072  0.00681303  1.90134778  2.65858575 -3.32975286],2533,0.9352215432770956,[ 2.94013375  0.12171158  1.58907693  1.40098022  0.01920322 -1.39736564 -1.11957295  2.05798819 -0.08399238  0.64866534 -2.22509848 -1.95428072  0.00681303  1.90134778  2.65858575 -3.32975286],2482,0.9384884360834055,[ 1.53962641  1.28831885  1.54663989 -1.48803953 -2.84276334  3.06451417  2.7014917   1.98503046  1.72445722 -1.50961225  1.12684684 -1.2483813  -1.42965207  0.02135971  1.05972712 -1.40831865],2091
graphs/new/nodes_10/depth_3//28.gml,0.7455698563960209,[ 2.71186769 -0.05757953  1.47519884  2.78183254  2.64765908  0.5490233  -0.95830156  0.98255227  2.93385731  2.55840712  2.54280839  1.06770634  1.41044731 -2.55317731 -0.8412412   1.24749413],0.9146647951737016,[ 1.39821637  0.51106411  1.5230714   3.28788363 -1.53402936 -0.48370953 -1.04631104  0.44972073 -1.64468119 -2.34522718 -1.43505279  1.61939009  1.86912258 -0.79613118  1.5752882   0.76145886],2465,0.9146647951737016,[ 1.39821637  0.51106411  1.5230714   3.28788363 -1.53402936 -0.48370953 -1.04631104  0.44972073 -1.64468119 -2.34522718 -1.43505279  1.61939009  1.86912258 -0.79613118  1.5752882   0.76145886],1377,0.959712394255966,[-1.4857761   1.46804766 -0.120639   -0.24909473  1.72224028  1.00247979  0.27880368  1.4595398   2.75712596  1.90209956 -0.30197937  1.85257516  2.8327252   0.22433532 -0.38187357  0.1342047 ],4760,0.959712394255966,[-1.4857761   1.46804766 -0.120639   -0.24909473  1.72224028  1.00247979  0.27880368  1.4595398   2.75712596  1.90209956 -0.30197937  1.85257516  2.8327252   0.22433532 -0.38187357  0.1342047 ],850,0.959712394255966,[-1.4857761   1.46804766 -0.120639   -0.24909473  1.72224028  1.00247979  0.27880368  1.4595398   2.75712596  1.90209956 -0.30197937  1.85257516  2.8327252   0.22433532 -0.38187357  0.1342047 ],2431
graphs/new/nodes_10/depth_3//29.gml,0.7940575543166113,[-2.22203934 -2.36933037  1.58006164 -0.80698136  0.91780961  1.97088722 -0.17127868  0.26242331 -2.84385335  1.05281727 -2.15575505 -3.22844244 -1.15113659 -0.34274409 -1.72182447 -2.71858848],0.9273034155591134,[-0.13115683 -1.08692556 -0.25764364 -0.87979131  1.23255548 -3.17668027  0.26508148  1.54667338 -1.44518193  2.65885546 -1.71137327  1.54507221 -1.00920315  1.37010589  0.45932893  1.43632891],3519,0.9273034155591134,[-0.13115683 -1.08692556 -0.25764364 -0.87979131  1.23255548 -3.17668027  0.26508148  1.54667338 -1.44518193  2.65885546 -1.71137327  1.54507221 -1.00920315  1.37010589  0.45932893  1.43632891],833,0.9273034155591134,[-0.13115683 -1.08692556 -0.25764364 -0.87979131  1.23255548 -3.17668027  0.26508148  1.54667338 -1.44518193  2.65885546 -1.71137327  1.54507221 -1.00920315  1.37010589  0.45932893  1.43632891],3757,0.9273034155591134,[-0.13115683 -1.08692556 -0.25764364 -0.87979131  1.23255548 -3.17668027  0.26508148  1.54667338 -1.44518193  2.65885546 -1.71137327  1.54507221 -1.00920315  1.37010589  0.45932893  1.43632891],1785,0.9483392720138093,[ 2.96692003 -1.48688305  0.32192941  1.19599826  0.29299247  2.19780133 -0.04164465 -1.01049825  0.47032724 -0.97036027  3.10635847  2.29436056  0.94121217 -1.63105798  2.66300851  1.44017853],1972
graphs/new/nodes_10/depth_3//30.gml,0.7241232259392753,[ 1.22853517  0.45575443  2.52821294 -2.02961008  1.76969054 -3.39174938  1.03051461  2.54737733 -1.54098835 -2.16531224 -2.63197443 -0.99911576  1.18038251 -1.32848293 -0.38124273  3.06994163],0.7256792244796555,[-2.41234986  1.8130856   1.15027781  0.43093575 -0.75093918  2.69223081 -1.49697545 -0.48336185 -0.90488197 -0.92342404 -1.92398491 -2.66593074 -0.28527114  0.80906151 -2.38706035 -0.1814348 ],833,0.7277908292238974,[ 2.09450325  1.11933831  1.31763142  2.37853762 -1.12385918 -3.40653404 -2.60321933  2.20632401 -0.86533812  0.69942405  0.92748964 -0.3919092   1.47616136 -0.37700781  0.95962377  1.81821858],935,0.8742692521307018,[-1.31064202  0.29870589  0.03203167 -3.40326264  2.62800931 -1.75776202  0.06091214  1.94585477  0.4296073   0.17718153 -3.3044686  -0.24847006 -1.46058334  2.71021653 -2.83969801  1.30674159],3689,0.9355320944473474,[-3.0329339   1.09072871  1.41618874  2.67078472 -3.12283837 -2.60786737 -1.12571387 -1.04647944  1.53894801 -1.52527298 -1.590386   -1.00680744 -2.7992175   1.28038015  0.32743227 -3.32826308],3060,0.9355320944473474,[-3.0329339   1.09072871  1.41618874  2.67078472 -3.12283837 -2.60786737 -1.12571387 -1.04647944  1.53894801 -1.52527298 -1.590386   -1.00680744 -2.7992175   1.28038015  0.32743227 -3.32826308],3174
graphs/new/nodes_10/depth_3//31.gml,0.9060075837928668,[-2.99594237  2.64805261 -1.31446411 -2.75178602  0.12459315  2.50231688  1.51108224 -1.9131219  -1.41369614 -1.28954449  1.03080036 -1.44466969  2.17683805  1.13399825 -0.02831653  2.07718469],0.9071056573953342,[-1.25866084 -3.10767471  2.96367393 -0.36505999  0.16030017  3.18610831 -0.35059919  2.74549103  1.95277689 -1.13187677  3.06313797 -0.92351303  0.40752307  1.36523861  1.04061617 -1.65850895],4284,0.9071056573953342,[-1.25866084 -3.10767471  2.96367393 -0.36505999  0.16030017  3.18610831 -0.35059919  2.74549103  1.95277689 -1.13187677  3.06313797 -0.92351303  0.40752307  1.36523861  1.04061617 -1.65850895],1734,0.9071056573953342,[-1.25866084 -3.10767471  2.96367393 -0.36505999  0.16030017  3.18610831 -0.35059919  2.74549103  1.95277689 -1.13187677  3.06313797 -0.92351303  0.40752307  1.36523861  1.04061617 -1.65850895],2142,0.9527594511065516,[ 0.10665265  1.06155249  0.28862008  2.0672303   3.07434326  2.11405915  1.93148652 -1.60819424  1.62420698  0.56863278  3.08633036 -2.52670356  0.43444592 -0.22154942 -2.73312982 -0.12897185],1989,0.9527594511065516,[ 0.10665265  1.06155249  0.28862008  2.0672303   3.07434326  2.11405915  1.93148652 -1.60819424  1.62420698  0.56863278  3.08633036 -2.52670356  0.43444592 -0.22154942 -2.73312982 -0.12897185],952
graphs/new/nodes_10/depth_3//32.gml,0.9318246697466008,[-2.97383922 -1.70612328 -1.82404358 -2.51359055 -3.10383175 -0.46025595 -1.73563964 -2.75070287  2.86255897 -1.38196265  1.96416767 -0.085224    2.1043101   1.52709509 -0.43399939 -0.13471441],0.946033234593218,[-3.33834475 -1.46243369 -2.67895695  0.48064736 -0.06364262  2.22210308 -2.69857232  2.19836317  1.64515264  1.48894549  3.01543576 -2.25759339  1.64563247 -0.86073547  1.57205808  0.72878867],2397,0.946033234593218,[-3.33834475 -1.46243369 -2.67895695  0.48064736 -0.06364262  2.22210308 -2.69857232  2.19836317  1.64515264  1.48894549  3.01543576 -2.25759339  1.64563247 -0.86073547  1.57205808  0.72878867],663,0.9491401494915992,[ 0.18567399 -1.14452354  3.08563739  2.18178678  1.89901269  1.5404691   1.6550786   2.11021418 -0.05190038 -2.46453397  1.91947683 -0.01531996  2.96026724 -0.01894232  1.84973822  2.99281778],2618,0.9493890866906022,[-1.47300341 -1.27470753 -0.14092027 -2.73286905 -2.94380243 -1.35181594 -1.55752642  2.67599971  3.39502711 -0.32837758 -2.8639124  -3.40057461 -2.78699139 -0.15381507  0.98468189  3.15291585],1836,0.9493890866906022,[-1.47300341 -1.27470753 -0.14092027 -2.73286905 -2.94380243 -1.35181594 -1.55752642  2.67599971  3.39502711 -0.32837758 -2.8639124  -3.40057461 -2.78699139 -0.15381507  0.98468189  3.15291585],1479
graphs/new/nodes_10/depth_3//33.gml,0.9115793559413032,[ 0.20132268  2.97631773 -0.48728766 -3.38696109  0.19380331  2.37057094  0.24538097  1.3522582   1.14829978 -0.09630034 -3.25669883 -3.08086613 -1.58213809 -1.33142694  2.35628503 -1.61706555],0.957726990174866,[ 1.31588479  1.56435054 -1.1974459  -0.46271472 -2.84567336 -1.3413938   3.07686148 -2.57811155  3.06158433  0.22491298 -2.68581147  3.42114194  2.98775738  0.88320527  2.93654388  0.27269909],4505,0.957726990174866,[ 1.31588479  1.56435054 -1.1974459  -0.46271472 -2.84567336 -1.3413938   3.07686148 -2.57811155  3.06158433  0.22491298 -2.68581147  3.42114194  2.98775738  0.88320527  2.93654388  0.27269909],1275,0.957726990174866,[ 1.31588479  1.56435054 -1.1974459  -0.46271472 -2.84567336 -1.3413938   3.07686148 -2.57811155  3.06158433  0.22491298 -2.68581147  3.42114194  2.98775738  0.88320527  2.93654388  0.27269909],1547,0.957726990174866,[ 1.31588479  1.56435054 -1.1974459  -0.46271472 -2.84567336 -1.3413938   3.07686148 -2.57811155  3.06158433  0.22491298 -2.68581147  3.42114194  2.98775738  0.88320527  2.93654388  0.27269909],833,0.957726990174866,[ 1.31588479  1.56435054 -1.1974459  -0.46271472 -2.84567336 -1.3413938   3.07686148 -2.57811155  3.06158433  0.22491298 -2.68581147  3.42114194  2.98775738  0.88320527  2.93654388  0.27269909],1853
